index,width,height,unique,blur,mean,min,max,stdv,file_size,contrast
9503,640,480,256,228.9734,84.5492,0.0000,255.0000,73.9699,22803,1.0000
9504,640,480,256,243.7197,77.0283,0.0000,255.0000,68.5882,20769,1.0000
9505,640,480,256,265.2371,80.3415,0.0000,255.0000,70.4392,22335,1.0000
9506,640,480,256,214.1278,87.4933,0.0000,255.0000,75.8418,24065,1.0000
9507,640,480,220,219.2844,73.1758,0.0000,220.0000,53.6840,21775,1.0000
9508,640,480,256,290.2043,82.4868,0.0000,255.0000,69.9468,22764,1.0000
9509,640,480,256,236.3411,89.9031,0.0000,255.0000,75.3856,24684,1.0000
9510,640,480,256,177.8265,95.8616,0.0000,255.0000,74.0499,27072,1.0000
9511,640,480,256,271.3639,79.0892,0.0000,255.0000,67.6322,21389,1.0000
9512,640,480,256,243.0075,86.1204,0.0000,255.0000,73.0319,23709,1.0000
9513,640,480,229,218.7341,63.4330,0.0000,229.0000,54.2325,18634,1.0000
9514,640,480,256,291.3361,83.0537,0.0000,255.0000,66.3205,22551,1.0000
9515,640,480,256,262.6624,90.4681,0.0000,255.0000,71.7114,24972,1.0000
9516,640,480,228,230.9039,66.6537,0.0000,230.0000,53.1659,19544,1.0000
9517,640,480,256,265.3286,84.5863,0.0000,255.0000,65.7402,22587,1.0000
9518,640,480,256,263.6043,95.5363,0.0000,255.0000,69.6807,25579,1.0000
9519,640,480,256,286.5961,101.3411,0.0000,255.0000,72.6674,27211,1.0000
9520,640,480,228,228.6900,70.4544,0.0000,229.0000,51.8248,20050,1.0000
9521,640,480,256,287.6200,89.0802,0.0000,255.0000,63.9085,23447,1.0000
9522,640,480,256,234.7285,91.9889,0.0000,255.0000,61.0504,25184,1.0000
9523,640,480,226,196.0031,73.7794,0.0000,230.0000,48.9431,21692,1.0000
9524,640,480,256,329.3251,93.1021,0.0000,255.0000,62.6897,27771,1.0000
9525,640,480,226,271.6649,74.6372,0.0000,231.0000,50.2684,23828,1.0000
9526,640,480,256,269.0223,100.0717,0.0000,255.0000,68.0082,30571,1.0000
9527,640,480,256,275.5555,94.1019,0.0000,255.0000,62.2918,27673,1.0000
9528,640,480,227,235.2414,75.4500,0.0000,226.0000,49.9132,23758,1.0000
9529,640,480,256,217.1298,87.3128,0.0000,255.0000,66.8896,24890,1.0000
9530,640,480,226,152.7610,69.8929,0.0000,232.0000,53.5341,21706,1.0000
9531,640,480,256,296.4033,93.5921,0.0000,255.0000,66.1753,24370,1.0000
9532,640,480,228,247.2634,78.2554,0.0000,228.0000,50.6780,23979,1.0000
9533,640,480,256,220.1392,94.3824,0.0000,255.0000,62.2162,24617,1.0000
9534,640,480,256,196.0679,102.5178,0.0000,255.0000,67.0073,27300,1.0000
9535,640,480,256,262.7654,94.7574,0.0000,255.0000,62.7182,25148,1.0000
9536,640,480,256,295.0824,90.1336,0.0000,255.0000,65.2227,23965,1.0000
9537,640,480,256,269.3015,98.1887,0.0000,255.0000,70.4036,26618,1.0000
9538,640,480,256,197.7002,101.8520,0.0000,255.0000,70.3213,26940,1.0000
9539,640,480,230,232.9138,72.2429,0.0000,237.0000,52.3179,20706,1.0000
9540,640,480,228,221.9115,70.8127,0.0000,230.0000,51.9516,20347,1.0000
9541,640,480,256,258.9622,93.5218,0.0000,255.0000,71.1217,25684,1.0000
9542,640,480,229,221.6964,68.8140,0.0000,234.0000,52.7468,19956,1.0000
9543,640,480,229,220.4326,65.8813,0.0000,239.0000,53.7725,19093,1.0000
9544,640,480,220,205.3220,74.9697,0.0000,222.0000,52.9350,21290,1.0000
9545,640,480,256,250.1820,80.3595,0.0000,255.0000,67.6889,21431,1.0000
9546,640,480,230,201.1900,64.4860,0.0000,235.0000,54.2884,18482,1.0000
9547,640,480,256,193.9051,84.2963,0.0000,255.0000,74.2024,22745,1.0000
9548,640,480,256,252.1585,75.6849,0.0000,255.0000,69.4864,21206,1.0000
9549,640,480,256,209.2114,82.5193,0.0000,255.0000,74.9309,23170,1.0000
9550,640,480,256,181.2049,100.2625,0.0000,255.0000,73.0722,27915,1.0000
9551,640,480,224,155.5460,71.8778,0.0000,232.0000,52.9806,22186,1.0000
9552,640,480,256,193.4769,79.8940,0.0000,255.0000,75.4310,22795,1.0000
9553,640,480,229,200.9998,58.7295,0.0000,233.0000,55.9967,18141,1.0000
9554,640,480,230,217.1752,57.1703,0.0000,229.0000,56.8545,17668,1.0000
9555,640,480,256,256.6140,101.2297,0.0000,255.0000,63.3663,27529,1.0000
9556,640,480,256,257.1892,102.9385,0.0000,255.0000,72.4814,26649,1.0000
9557,640,480,225,205.7851,81.1029,0.0000,224.0000,50.7877,23808,1.0000
9558,640,480,256,403.6477,95.8679,0.0000,255.0000,74.7827,30340,1.0000
9559,640,480,256,269.7222,91.2271,0.0000,255.0000,67.2228,23819,1.0000
9560,640,480,256,266.1762,99.3715,0.0000,255.0000,72.8878,26171,1.0000
9561,640,480,256,352.1250,101.8636,0.0000,255.0000,72.1678,31004,1.0000
9562,640,480,229,319.3365,74.8650,0.0000,229.0000,53.2766,24451,1.0000
9563,640,480,221,198.8688,75.1872,0.0000,220.0000,53.1661,21138,1.0000
9564,640,480,256,349.5063,102.2515,0.0000,255.0000,71.8210,30797,1.0000
9565,640,480,256,337.9946,103.0647,0.0000,255.0000,71.4089,30687,1.0000
9566,640,480,228,304.4394,75.7578,0.0000,230.0000,52.7612,24130,1.0000
9567,640,480,256,388.3643,94.6574,0.0000,255.0000,65.8233,27962,1.0000
9568,640,480,256,225.7407,92.8252,0.0000,255.0000,64.9123,25911,1.0000
9569,640,480,228,159.1667,74.2877,0.0000,228.0000,51.9530,22605,1.0000
9570,640,480,256,370.9940,94.4581,0.0000,255.0000,65.9179,27276,1.0000
9571,640,480,256,314.9857,102.9997,0.0000,255.0000,71.4455,29936,1.0000
9572,640,480,256,315.8766,100.5724,0.0000,255.0000,70.1042,29258,1.0000
9573,640,480,256,342.2640,93.3403,0.0000,255.0000,64.7748,25880,1.0000
9574,640,480,256,292.9334,101.6244,0.0000,255.0000,70.0989,28544,1.0000
9575,640,480,256,253.6995,102.8343,0.0000,255.0000,72.4122,26669,1.0000
9576,640,480,256,307.9537,94.5230,0.0000,255.0000,64.5219,25153,1.0000
9577,640,480,224,239.8953,75.7975,0.0000,224.0000,51.6819,21645,1.0000
9578,640,480,256,226.4628,102.4483,0.0000,255.0000,69.5593,27124,1.0000
9579,640,480,256,321.9886,93.9897,0.0000,255.0000,64.4138,24749,1.0000
9580,640,480,256,279.8736,102.2902,0.0000,255.0000,69.6128,27420,1.0000
9581,640,480,256,284.2017,94.5044,0.0000,255.0000,64.0102,24734,1.0000
9582,640,480,256,327.4809,93.3528,0.0000,255.0000,64.3697,24733,1.0000
9583,640,480,256,284.4863,101.5851,0.0000,255.0000,69.5681,27452,1.0000
9584,640,480,223,250.9299,74.8319,0.0000,223.0000,51.5993,21389,1.0000
9585,640,480,256,273.0395,97.3379,0.0000,255.0000,67.5659,26282,1.0000
9586,640,480,256,234.2770,105.9351,0.0000,255.0000,73.1745,27726,1.0000
9587,640,480,227,216.0711,78.0550,0.0000,228.0000,54.1120,22874,1.0000
9588,640,480,256,191.8379,95.1753,0.0000,255.0000,64.5384,25533,1.0000
9589,640,480,256,253.3052,102.6331,0.0000,255.0000,68.9544,26965,1.0000
9590,640,480,223,222.2884,75.6127,0.0000,222.0000,51.1297,20959,1.0000
9591,640,480,256,292.5396,94.5204,0.0000,255.0000,63.7632,24374,1.0000
9592,640,480,256,230.4060,100.7985,0.0000,255.0000,69.9873,25348,1.0000
9593,640,480,224,222.7084,75.7646,0.0000,223.0000,51.0965,21025,1.0000
9594,640,480,225,208.6551,75.7098,0.0000,226.0000,50.9819,20723,1.0000
9595,640,480,256,265.9644,94.4086,0.0000,255.0000,63.5209,23901,1.0000
9596,640,480,223,202.1972,75.6833,0.0000,222.0000,50.9026,20617,1.0000
9597,640,480,256,295.4073,94.4664,0.0000,255.0000,63.5784,24225,1.0000
9598,640,480,220,170.6316,74.3548,0.0000,220.0000,51.8535,20012,1.0000
9599,640,480,125,109.1638,21.3620,0.0000,124.0000,20.3870,19188,1.0000
9600,640,480,102,69.5926,17.1494,0.0000,101.0000,16.2849,16508,1.0000
9601,640,480,141,108.1357,19.6309,0.0000,175.0000,18.5717,18446,1.0000
9602,640,480,165,161.5918,23.5608,0.0000,211.0000,22.3254,21973,1.0000
9603,640,480,116,72.3789,15.8117,0.0000,138.0000,14.9064,15909,1.0000
9604,640,480,134,109.7079,19.5291,0.0000,165.0000,18.0601,18651,1.0000
9605,640,480,137,100.2650,15.8615,0.0000,165.0000,14.2869,17017,1.0000
9606,640,480,160,164.8095,23.4379,0.0000,198.0000,21.7260,22183,1.0000
9607,640,480,113,71.9111,15.6546,0.0000,134.0000,14.5296,15936,1.0000
9608,640,480,131,111.3532,19.3582,0.0000,156.0000,17.7293,18568,1.0000
9609,640,480,158,163.4391,23.2342,0.0000,192.0000,21.3062,22177,1.0000
9610,640,480,106,70.8938,15.5101,0.0000,124.0000,14.2568,15855,1.0000
9611,640,480,107,69.2024,15.6981,0.0000,126.0000,14.0803,16021,1.0000
9612,640,480,161,164.6712,23.3505,0.0000,187.0000,20.7151,22456,1.0000
9613,640,480,110,70.1917,15.6070,0.0000,122.0000,13.8364,16070,1.0000
9614,640,480,151,162.4483,23.4571,0.0000,182.0000,20.6206,22527,1.0000
9615,640,480,133,111.6001,19.3807,0.0000,152.0000,17.0007,18948,1.0000
9616,640,480,111,72.7819,15.5052,0.0000,124.0000,13.6486,16275,1.0000
9617,640,480,144,152.2875,21.8590,0.0000,165.0000,19.2558,22190,1.0000
9618,640,480,101,66.4549,14.5486,0.0000,113.0000,12.8787,15976,1.0000
9619,640,480,151,164.1981,26.0516,0.0000,150.0000,24.9417,22380,1.0000
9620,640,480,148,145.0609,20.0036,0.0000,174.0000,19.2982,21240,1.0000
9621,640,480,100,64.7585,13.4394,0.0000,117.0000,12.8093,15467,1.0000
9622,640,480,122,96.7787,16.5388,0.0000,147.0000,15.9747,17829,1.0000
9623,640,480,102,63.2786,13.2763,0.0000,117.0000,12.7703,15379,1.0000
9624,640,480,108,68.4136,14.7894,0.0000,125.0000,13.5365,15749,1.0000
9625,640,480,130,104.5425,18.7789,0.0000,156.0000,17.1386,18475,1.0000
9626,640,480,156,154.3912,22.5244,0.0000,188.0000,20.5806,22003,1.0000
9627,640,480,158,163.5268,22.6450,0.0000,199.0000,21.1817,22124,1.0000
9628,640,480,124,134.4191,20.0630,0.0000,126.0000,18.9977,21334,1.0000
9629,640,480,138,107.3173,19.6656,0.0000,165.0000,17.8389,18586,1.0000
9630,640,480,160,160.1261,23.5982,0.0000,197.0000,21.4215,22177,1.0000
9631,640,480,168,169.9858,24.3630,0.0000,192.0000,22.4700,22360,1.0000
9632,640,480,114,72.9042,16.2778,0.0000,128.0000,15.0210,16008,1.0000
9633,640,480,172,159.2765,24.2070,0.0000,211.0000,22.6957,22163,1.0000
9634,640,480,84,57.7462,13.4728,0.0000,83.0000,12.5861,15566,1.0000
9635,640,480,146,111.4197,19.5478,0.0000,176.0000,19.1023,18243,1.0000
9636,640,480,119,73.1161,15.6455,0.0000,141.0000,15.3600,15626,1.0000
9637,640,480,144,112.8602,19.9079,0.0000,187.0000,19.6842,18172,1.0000
9638,640,480,127,112.3393,21.4986,0.0000,126.0000,21.2198,18985,1.0000
9639,640,480,152,167.3706,25.7736,0.0000,151.0000,25.5240,22313,1.0000
9640,640,480,147,107.1192,18.8624,0.0000,185.0000,19.7377,17406,1.0000
9641,640,480,131,94.9126,15.8366,0.0000,162.0000,14.0500,16945,1.0000
9642,640,480,176,158.4084,22.6297,0.0000,224.0000,23.7417,20785,1.0000
9643,640,480,172,113.1257,22.4961,0.0000,188.0000,23.3963,20167,1.0000
9644,640,480,117,47.3444,14.9990,0.0000,125.0000,15.6230,14333,1.0000
9645,640,480,175,151.9862,22.8832,0.0000,212.0000,23.7598,20610,1.0000
9646,640,480,150,103.8859,18.2313,0.0000,174.0000,19.6848,16769,1.0000
9647,640,480,153,142.1647,18.9996,0.0000,197.0000,16.8628,20325,1.0000
9648,640,480,120,65.4103,14.5590,0.0000,135.0000,15.7944,14503,1.0000
9649,640,480,145,99.7111,17.1964,0.0000,169.0000,19.5292,15813,1.0000
9650,640,480,152,106.6652,15.8675,0.0000,231.0000,20.1272,14542,1.0000
9651,640,480,181,156.9565,19.0326,0.0000,255.0000,24.1221,17736,1.0000
9652,640,480,166,123.9296,17.7247,0.0000,236.0000,22.0331,15140,1.0000
9653,640,480,160,117.8921,19.2194,0.0000,216.0000,22.9575,15709,1.0000
9654,640,480,192,174.2968,23.0723,0.0000,252.0000,27.5277,19090,1.0000
9655,640,480,133,76.8242,15.3178,0.0000,177.0000,18.4269,13604,1.0000
9656,640,480,140,82.2142,16.0723,0.0000,192.0000,18.8769,14010,1.0000
9657,640,480,154,168.8835,25.9487,0.0000,154.0000,25.7416,22061,1.0000
9658,640,480,102,72.9114,17.3715,0.0000,102.0000,17.0795,16251,1.0000
9659,640,480,169,133.6180,20.7841,0.0000,221.0000,24.0926,16513,1.0000
9660,640,480,160,137.3594,18.9449,0.0000,222.0000,18.5259,18622,1.0000
9661,640,480,172,137.9775,21.5243,0.0000,216.0000,24.2928,16819,1.0000
9662,640,480,141,87.7518,17.2007,0.0000,175.0000,19.4987,14496,1.0000
9663,640,480,168,136.4148,21.0924,0.0000,209.0000,23.7615,17021,1.0000
9664,640,480,140,88.5482,16.8623,0.0000,168.0000,19.0941,14658,1.0000
9665,640,480,197,208.1752,25.0074,0.0000,254.0000,29.0565,20616,1.0000
9666,640,480,167,143.7726,20.7909,0.0000,203.0000,23.7462,17561,1.0000
9667,640,480,138,92.4730,16.6890,0.0000,164.0000,19.0040,15088,1.0000
9668,640,480,169,142.0179,21.1584,0.0000,201.0000,23.4150,17742,1.0000
9669,640,480,137,91.8444,16.9507,0.0000,150.0000,18.7374,15310,1.0000
9670,640,480,145,95.4074,17.5380,0.0000,160.0000,18.8821,15502,1.0000
9671,640,480,109,60.4533,12.5385,0.0000,128.0000,11.0364,14414,1.0000
9672,640,480,168,149.2237,21.8995,0.0000,200.0000,23.1492,18330,1.0000
9673,640,480,200,215.5832,26.2457,0.0000,239.0000,27.7976,21608,1.0000
9674,640,480,140,99.3321,17.8113,0.0000,165.0000,18.2819,16142,1.0000
9675,640,480,162,146.7880,21.6219,0.0000,214.0000,21.8324,18848,1.0000
9676,640,480,190,218.0036,25.9145,0.0000,249.0000,26.2514,22162,1.0000
9677,640,480,134,94.8145,17.3637,0.0000,171.0000,17.4776,16139,1.0000
9678,640,480,133,91.2266,14.2891,0.0000,167.0000,13.4383,16147,1.0000
9679,640,480,158,145.8309,23.6108,0.0000,207.0000,21.6916,19452,1.0000
9680,640,480,188,217.6448,28.3509,0.0000,252.0000,26.0755,23025,1.0000
9681,640,480,134,92.9241,18.9071,0.0000,165.0000,17.4149,16632,1.0000
9682,640,480,194,196.8406,27.8609,0.0000,255.0000,25.4219,22960,1.0000
9683,640,480,181,190.6379,27.7532,0.0000,255.0000,24.7077,22810,1.0000
9684,640,480,156,135.0534,17.0885,0.0000,206.0000,16.1607,19290,1.0000
9685,640,480,128,84.0857,18.5168,0.0000,186.0000,16.5186,16416,1.0000
9686,640,480,179,197.8501,27.8059,0.0000,243.0000,24.7708,22820,1.0000
9687,640,480,131,87.4336,18.5766,0.0000,172.0000,16.5577,16476,1.0000
9688,640,480,131,86.5396,18.4437,0.0000,176.0000,16.1121,16329,1.0000
9689,640,480,183,198.7001,27.4714,0.0000,254.0000,23.7423,22712,1.0000
9690,640,480,128,88.5609,18.3266,0.0000,178.0000,15.8840,16327,1.0000
9691,640,480,154,130.0916,22.2756,0.0000,219.0000,19.4667,18969,1.0000
9692,640,480,172,189.9527,26.2920,0.0000,255.0000,22.9036,22516,1.0000
9693,640,480,124,83.9522,17.5221,0.0000,179.0000,15.3165,16133,1.0000
9694,640,480,151,139.3959,20.2870,0.0000,227.0000,18.9909,18389,1.0000
9695,640,480,176,206.0748,24.2829,0.0000,255.0000,22.8422,21771,1.0000
9696,640,480,130,88.1035,14.0357,0.0000,159.0000,13.1206,15911,1.0000
9697,640,480,128,88.8833,16.4964,0.0000,182.0000,15.2662,15866,1.0000
9698,640,480,122,110.3806,21.6453,0.0000,123.0000,20.8883,19220,1.0000
9699,640,480,148,166.0364,25.9607,0.0000,149.0000,25.1285,22639,1.0000
9700,640,480,151,144.7801,22.2277,0.0000,235.0000,19.6895,18932,1.0000
9701,640,480,155,131.1815,22.2440,0.0000,212.0000,19.4383,18994,1.0000
9702,640,480,180,195.6487,26.7040,0.0000,254.0000,23.3322,22649,1.0000
9703,640,480,157,147.4464,22.7397,0.0000,233.0000,20.3040,19115,1.0000
9704,640,480,178,217.6172,27.2581,0.0000,255.0000,24.3708,22747,1.0000
9705,640,480,190,218.0697,27.3691,0.0000,255.0000,24.8242,22720,1.0000
9706,640,480,151,129.5239,22.6205,0.0000,201.0000,20.6803,19037,1.0000
9707,640,480,175,187.8216,27.1293,0.0000,245.0000,24.8517,22642,1.0000
9708,640,480,124,84.1292,18.0970,0.0000,166.0000,16.6033,16255,1.0000
9709,640,480,161,150.9732,22.4298,0.0000,224.0000,21.4294,19117,1.0000
9710,640,480,187,222.6183,26.9353,0.0000,255.0000,25.7482,22701,1.0000
9711,640,480,137,97.3702,17.9399,0.0000,175.0000,17.2028,16340,1.0000
9712,640,480,166,144.4054,23.5650,0.0000,207.0000,22.5007,19302,1.0000
9713,640,480,132,97.3378,14.6035,0.0000,162.0000,13.6197,16463,1.0000
9714,640,480,192,213.8513,26.9729,0.0000,255.0000,26.9493,22515,1.0000
9715,640,480,138,93.0982,18.0063,0.0000,178.0000,18.0080,16178,1.0000
9716,640,480,159,143.0569,22.2176,0.0000,211.0000,22.1495,18818,1.0000
9717,640,480,120,107.3006,20.9050,0.0000,119.0000,19.9330,19331,1.0000
9718,640,480,97,69.1699,16.7777,0.0000,97.0000,15.9269,16573,1.0000
9719,640,480,169,134.1621,22.0582,0.0000,188.0000,23.0374,18419,1.0000
9720,640,480,154,142.6145,17.4717,0.0000,195.0000,16.3727,19634,1.0000
9721,640,480,137,85.7798,17.6452,0.0000,151.0000,18.4801,15816,1.0000
9722,640,480,203,209.0888,26.3859,0.0000,240.0000,28.7377,21518,1.0000
9723,640,480,166,131.5943,20.5438,0.0000,223.0000,23.3606,16987,1.0000
9724,640,480,137,84.4569,16.4019,0.0000,179.0000,18.7329,14634,1.0000
9725,640,480,166,130.1341,19.1781,0.0000,213.0000,23.3771,16393,1.0000
9726,640,480,133,82.7288,15.3779,0.0000,166.0000,18.7284,14110,1.0000
9727,640,480,132,84.0851,14.8536,0.0000,146.0000,18.7444,13712,1.0000
9728,640,480,164,124.7560,18.4838,0.0000,231.0000,23.4684,15486,1.0000
9729,640,480,198,183.4116,22.1291,0.0000,255.0000,28.1989,18770,1.0000
9730,640,480,151,108.3957,19.3414,0.0000,205.0000,18.4415,16499,1.0000
9731,640,480,154,114.6661,20.3119,0.0000,207.0000,19.4380,17069,1.0000
9732,640,480,131,94.8017,14.6984,0.0000,151.0000,13.9149,16534,1.0000
9733,640,480,171,163.5599,24.3623,0.0000,248.0000,23.3232,20421,1.0000
9734,640,480,127,72.5835,16.2230,0.0000,170.0000,15.6147,14648,1.0000
9735,640,480,130,74.1966,15.4585,0.0000,173.0000,15.7427,14591,1.0000
9736,640,480,181,189.6346,23.6799,0.0000,254.0000,24.2409,20553,1.0000
9737,640,480,133,81.8707,15.8859,0.0000,175.0000,16.1156,14974,1.0000
9738,640,480,157,141.7205,17.5869,0.0000,184.0000,16.7599,19730,1.0000
9739,640,480,96,67.0998,16.5816,0.0000,98.0000,15.8701,16495,1.0000
9740,640,480,158,125.0410,20.1661,0.0000,203.0000,20.3980,17761,1.0000
9741,640,480,132,80.5240,16.1944,0.0000,157.0000,16.3167,15320,1.0000
9742,640,480,186,189.1430,24.7030,0.0000,255.0000,24.8714,21364,1.0000
9743,640,480,152,125.8644,20.5200,0.0000,213.0000,20.4537,18189,1.0000
9744,640,480,179,187.2907,24.5931,0.0000,255.0000,24.5790,21462,1.0000
9745,640,480,183,187.8462,25.1843,0.0000,255.0000,25.0773,21672,1.0000
9746,640,480,128,81.0942,16.8852,0.0000,171.0000,16.6652,15724,1.0000
9747,640,480,186,190.5488,25.1944,0.0000,255.0000,25.1645,21723,1.0000
9748,640,480,130,81.5726,16.9227,0.0000,178.0000,16.7318,15800,1.0000
9749,640,480,132,81.9299,16.8930,0.0000,173.0000,16.6786,15734,1.0000
9750,640,480,155,139.2052,21.1102,0.0000,210.0000,21.0877,18499,1.0000
9751,640,480,134,88.7078,16.9958,0.0000,165.0000,16.8577,15805,1.0000
9752,640,480,186,202.3032,26.0330,0.0000,242.0000,25.9373,22155,1.0000
9753,640,480,158,137.7492,21.6484,0.0000,203.0000,21.4185,18785,1.0000
9754,640,480,185,204.5250,25.9339,0.0000,245.0000,25.7419,22130,1.0000
9755,640,480,141,156.5971,24.3933,0.0000,141.0000,23.3046,22460,1.0000
9756,640,480,161,145.3468,17.7391,0.0000,195.0000,17.4474,19624,1.0000
9757,640,480,95,67.9075,16.3277,0.0000,95.0000,15.4683,16519,1.0000
9758,640,480,190,207.9051,26.7198,0.0000,241.0000,26.5381,22450,1.0000
9759,640,480,189,203.8056,26.5590,0.0000,238.0000,26.3853,22335,1.0000
9760,640,480,132,90.6146,17.8078,0.0000,164.0000,17.5568,16264,1.0000
9761,640,480,159,141.3281,23.5465,0.0000,204.0000,21.8549,19317,1.0000
9762,640,480,158,140.6928,23.0892,0.0000,192.0000,21.8794,19136,1.0000
9763,640,480,132,91.5320,18.4814,0.0000,155.0000,17.5665,16408,1.0000
9764,640,480,164,145.0917,23.9764,0.0000,198.0000,22.4366,19586,1.0000
9765,640,480,193,210.8889,28.7653,0.0000,242.0000,26.9583,23231,1.0000
9766,640,480,192,204.2876,27.6241,0.0000,236.0000,26.4798,22937,1.0000
9767,640,480,160,142.2393,22.6804,0.0000,195.0000,21.8774,18966,1.0000
9768,640,480,139,93.1144,14.7682,0.0000,152.0000,14.7312,16311,1.0000
9769,640,480,192,210.6940,27.2394,0.0000,237.0000,26.2535,22662,1.0000
9770,640,480,166,138.2659,23.1363,0.0000,197.0000,21.9809,19163,1.0000
9771,640,480,134,87.7069,18.5241,0.0000,159.0000,17.6340,16383,1.0000
9772,640,480,183,204.1237,27.4343,0.0000,255.0000,25.7767,22538,1.0000
9773,640,480,164,139.9514,23.0799,0.0000,201.0000,21.8623,19163,1.0000
9774,640,480,193,203.9946,27.6910,0.0000,243.0000,26.2749,22845,1.0000
9775,640,480,161,141.4154,17.6533,0.0000,185.0000,17.7139,19534,1.0000
9776,640,480,127,106.8802,20.5096,0.0000,129.0000,19.2579,18770,1.0000
9777,640,480,115,102.5757,20.1267,0.0000,115.0000,19.0062,19176,1.0000
9778,640,480,139,154.4441,24.1236,0.0000,141.0000,22.8969,22514,1.0000
9779,640,480,93,66.7251,16.1632,0.0000,95.0000,15.1928,16504,1.0000
9780,640,480,110,61.1923,11.8905,0.0000,123.0000,11.7748,13887,1.0000
9781,640,480,129,89.1089,15.2295,0.0000,178.0000,14.8146,15917,1.0000
9782,640,480,164,141.5869,22.1636,0.0000,205.0000,21.9321,18946,1.0000
9783,640,480,191,205.7261,26.5673,0.0000,247.0000,26.3758,22315,1.0000
9784,640,480,132,90.9272,17.8208,0.0000,164.0000,17.5618,16188,1.0000
9785,640,480,163,136.3032,22.8528,0.0000,206.0000,22.1827,18962,1.0000
9786,640,480,187,203.9572,29.1946,0.0000,248.0000,26.2576,23052,1.0000
9787,640,480,132,88.2152,19.4890,0.0000,168.0000,17.5407,16497,1.0000
9788,640,480,157,125.4187,23.0974,0.0000,204.0000,20.9776,18786,1.0000
9789,640,480,134,79.6946,18.4924,0.0000,163.0000,16.8421,16028,1.0000
9790,640,480,129,83.3790,17.8641,0.0000,180.0000,16.9501,16014,1.0000
9791,640,480,162,121.6468,21.9703,0.0000,214.0000,20.5021,18399,1.0000
9792,640,480,135,78.6837,17.6066,0.0000,163.0000,16.4581,15700,1.0000
9793,640,480,160,127.5423,21.9281,0.0000,224.0000,20.4412,18546,1.0000
9794,640,480,154,120.8565,19.8768,0.0000,224.0000,19.9368,17656,1.0000
9795,640,480,131,77.7440,15.9657,0.0000,177.0000,15.9404,15157,1.0000
9796,640,480,157,129.7439,21.1434,0.0000,209.0000,20.2521,18022,1.0000
9797,640,480,179,191.7367,25.3682,0.0000,248.0000,24.3321,21470,1.0000
9798,640,480,91,65.0667,16.0887,0.0000,90.0000,14.9259,16579,1.0000
9799,640,480,154,116.4203,19.5874,0.0000,205.0000,19.6855,17312,1.0000
9800,640,480,181,173.5969,23.4665,0.0000,251.0000,23.6728,20578,1.0000
9801,640,480,126,74.5361,15.7267,0.0000,167.0000,15.7720,14864,1.0000
9802,640,480,153,117.0807,22.0430,0.0000,196.0000,20.4928,18317,1.0000
9803,640,480,179,174.0966,26.4625,0.0000,247.0000,24.6123,21858,1.0000
9804,640,480,127,76.1772,17.6469,0.0000,158.0000,16.4336,15687,1.0000
9805,640,480,98,89.5331,16.5566,0.0000,97.0000,15.5682,18094,1.0000
9806,640,480,184,181.8556,25.8358,0.0000,250.0000,25.2155,21788,1.0000
9807,640,480,190,191.3905,25.8582,0.0000,249.0000,25.5398,21924,1.0000
9808,640,480,133,82.8360,17.3036,0.0000,159.0000,16.9837,15985,1.0000
9809,640,480,166,114.5844,26.8966,0.0000,197.0000,26.0931,21013,1.0000
9810,640,480,116,48.1909,18.0334,0.0000,134.0000,17.3703,15021,1.0000
9811,640,480,119,133.1435,19.8156,0.0000,119.0000,18.7440,21369,1.0000
9812,640,480,131,89.7540,18.2010,0.0000,159.0000,17.6474,16341,1.0000
9813,640,480,189,204.5032,27.5604,0.0000,248.0000,26.9933,22398,1.0000
9814,640,480,133,90.6032,18.4684,0.0000,158.0000,17.9761,16264,1.0000
9815,640,480,162,139.3027,22.8890,0.0000,205.0000,22.3040,18806,1.0000
9816,640,480,158,154.5695,25.0642,0.0000,169.0000,26.9359,20338,1.0000
9817,640,480,109,67.3451,16.6665,0.0000,110.0000,18.0229,14782,1.0000
9818,640,480,78,58.0647,13.2995,0.0000,77.0000,12.4407,15590,1.0000
9819,640,480,108,100.5711,19.6278,0.0000,108.0000,18.0720,19233,1.0000
9820,640,480,129,149.6192,23.5123,0.0000,128.0000,21.7697,22654,1.0000
9821,640,480,112,67.9975,17.0691,0.0000,116.0000,18.2710,14982,1.0000
9822,640,480,137,104.0243,21.2527,0.0000,138.0000,22.2804,17487,1.0000
9823,640,480,166,155.6277,25.5112,0.0000,167.0000,26.7548,20883,1.0000
9824,640,480,143,98.5272,14.2442,0.0000,174.0000,15.0872,15939,1.0000
9825,640,480,166,154.2302,24.2872,0.0000,166.0000,26.6238,20419,1.0000
9826,640,480,134,99.9755,20.1997,0.0000,136.0000,21.7629,17219,1.0000
9827,640,480,160,148.9201,24.2032,0.0000,163.0000,26.1943,20455,1.0000
9828,640,480,136,102.1511,21.7874,0.0000,136.0000,21.6181,18165,1.0000
9829,640,480,109,66.5380,17.4105,0.0000,110.0000,17.3327,15667,1.0000
9830,640,480,165,158.4218,26.5148,0.0000,167.0000,25.3175,22293,1.0000
9831,640,480,134,107.1761,20.7321,0.0000,135.0000,20.6600,18550,1.0000
9832,640,480,160,160.0952,24.8720,0.0000,165.0000,24.8733,21764,1.0000
9833,640,480,132,107.5492,22.1468,0.0000,132.0000,20.3558,19222,1.0000
9834,640,480,133,107.6831,21.8215,0.0000,133.0000,20.0860,19365,1.0000
