__id,component_id,sum,count,mean_distance,min_distance,max_distance
7301,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7302,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7303,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7304,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7305,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7306,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7307,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7308,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7309,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7310,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7311,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7312,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7313,465,23.7780,24.0000,0.9908,0.9831,0.9961
7314,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7315,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7316,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7317,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7318,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7319,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7320,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7321,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7322,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7323,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7324,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7325,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7326,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7327,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7328,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7329,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7330,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7331,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7332,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7333,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7334,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7335,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7336,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7337,461,35.6877,36.0000,0.9913,0.9865,0.9949
7338,461,35.6877,36.0000,0.9913,0.9865,0.9949
7339,461,35.6877,36.0000,0.9913,0.9865,0.9949
7340,461,35.6877,36.0000,0.9913,0.9865,0.9949
7341,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7342,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7343,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7344,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7345,461,35.6877,36.0000,0.9913,0.9865,0.9949
7346,461,35.6877,36.0000,0.9913,0.9865,0.9949
7347,461,35.6877,36.0000,0.9913,0.9865,0.9949
7348,465,23.7780,24.0000,0.9908,0.9831,0.9961
7349,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7350,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7351,466,11.8846,12.0000,0.9904,0.9886,0.9929
7352,466,11.8846,12.0000,0.9904,0.9886,0.9929
7353,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7354,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7355,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7356,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7357,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7358,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7359,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7360,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7361,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7362,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7363,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7364,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7365,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7366,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7367,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7368,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7369,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7370,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7371,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7372,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7373,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7374,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7375,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7376,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7377,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7378,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7379,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7380,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7381,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7382,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7383,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7384,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7385,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7386,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7387,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7388,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7389,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7390,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7391,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7392,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7393,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7394,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7395,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7396,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7397,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7398,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7399,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7400,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7401,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7402,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7403,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7404,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7405,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7406,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7407,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7408,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7409,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7410,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7411,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7412,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7413,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7414,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7415,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7416,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7417,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7418,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7419,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7420,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7421,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7422,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7423,467,11.9355,12.0000,0.9946,0.9925,0.9978
7424,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7425,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7426,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7427,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7428,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7429,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7430,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7431,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7432,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7433,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7434,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7435,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7436,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7437,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7438,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7439,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7440,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7441,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7442,467,11.9355,12.0000,0.9946,0.9925,0.9978
7443,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7444,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7445,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7446,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7447,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7448,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7449,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7450,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7451,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7452,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7453,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7454,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7455,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7456,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7457,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7458,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7459,467,11.9355,12.0000,0.9946,0.9925,0.9978
7460,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7461,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7462,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7463,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7464,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7465,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7466,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7467,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7468,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7469,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7470,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7471,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7472,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7473,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7474,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7475,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7476,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7477,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7478,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7479,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7480,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7481,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7482,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7483,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7484,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7485,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7486,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7487,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7488,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7489,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7490,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7491,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7492,455,19.7854,20.0000,0.9893,0.9836,0.9948
7493,455,19.7854,20.0000,0.9893,0.9836,0.9948
7494,455,19.7854,20.0000,0.9893,0.9836,0.9948
7495,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7496,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7497,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7498,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7499,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7500,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7501,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7502,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7503,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7504,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7505,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7506,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7507,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7508,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7509,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7510,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7511,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7512,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7513,455,19.7854,20.0000,0.9893,0.9836,0.9948
7514,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7515,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7516,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7517,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7518,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7519,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7520,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7521,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7522,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7523,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7524,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7525,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7526,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7527,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7528,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7529,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7530,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7531,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7532,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7533,454,564.7561,572.0000,0.9873,0.9665,0.9967
7534,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7535,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7536,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7537,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7538,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7539,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7540,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7541,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7542,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7543,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7544,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7545,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7546,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7547,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7548,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7549,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7550,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7551,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7552,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7553,454,564.7561,572.0000,0.9873,0.9665,0.9967
7554,454,564.7561,572.0000,0.9873,0.9665,0.9967
7555,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7556,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7557,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7558,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7559,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7560,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7561,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7562,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7563,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7564,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7565,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7566,468,19.6905,20.0000,0.9845,0.9781,0.9880
7567,468,19.6905,20.0000,0.9845,0.9781,0.9880
7568,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7569,468,19.6905,20.0000,0.9845,0.9781,0.9880
7570,468,19.6905,20.0000,0.9845,0.9781,0.9880
7571,468,19.6905,20.0000,0.9845,0.9781,0.9880
7572,454,564.7561,572.0000,0.9873,0.9665,0.9967
7573,454,564.7561,572.0000,0.9873,0.9665,0.9967
7574,453,200.7095,204.0000,0.9839,0.9626,0.9946
7575,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7576,453,200.7095,204.0000,0.9839,0.9626,0.9946
7577,453,200.7095,204.0000,0.9839,0.9626,0.9946
7578,469,35.5709,36.0000,0.9881,0.9787,0.9944
7579,469,35.5709,36.0000,0.9881,0.9787,0.9944
7580,454,564.7561,572.0000,0.9873,0.9665,0.9967
7581,469,35.5709,36.0000,0.9881,0.9787,0.9944
7582,469,35.5709,36.0000,0.9881,0.9787,0.9944
7583,454,564.7561,572.0000,0.9873,0.9665,0.9967
7584,454,564.7561,572.0000,0.9873,0.9665,0.9967
7585,454,564.7561,572.0000,0.9873,0.9665,0.9967
7586,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7587,454,564.7561,572.0000,0.9873,0.9665,0.9967
7588,454,564.7561,572.0000,0.9873,0.9665,0.9967
7589,454,564.7561,572.0000,0.9873,0.9665,0.9967
7590,453,200.7095,204.0000,0.9839,0.9626,0.9946
7591,453,200.7095,204.0000,0.9839,0.9626,0.9946
7592,453,200.7095,204.0000,0.9839,0.9626,0.9946
7593,454,564.7561,572.0000,0.9873,0.9665,0.9967
7594,454,564.7561,572.0000,0.9873,0.9665,0.9967
7595,454,564.7561,572.0000,0.9873,0.9665,0.9967
7596,454,564.7561,572.0000,0.9873,0.9665,0.9967
7597,454,564.7561,572.0000,0.9873,0.9665,0.9967
7598,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7599,454,564.7561,572.0000,0.9873,0.9665,0.9967
7600,454,564.7561,572.0000,0.9873,0.9665,0.9967
7601,454,564.7561,572.0000,0.9873,0.9665,0.9967
7602,454,564.7561,572.0000,0.9873,0.9665,0.9967
7603,454,564.7561,572.0000,0.9873,0.9665,0.9967
7604,454,564.7561,572.0000,0.9873,0.9665,0.9967
7605,454,564.7561,572.0000,0.9873,0.9665,0.9967
7606,454,564.7561,572.0000,0.9873,0.9665,0.9967
7607,454,564.7561,572.0000,0.9873,0.9665,0.9967
7608,470,19.8970,20.0000,0.9948,0.9917,0.9966
7609,470,19.8970,20.0000,0.9948,0.9917,0.9966
7610,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7611,453,200.7095,204.0000,0.9839,0.9626,0.9946
7612,470,19.8970,20.0000,0.9948,0.9917,0.9966
7613,470,19.8970,20.0000,0.9948,0.9917,0.9966
7614,470,19.8970,20.0000,0.9948,0.9917,0.9966
7615,454,564.7561,572.0000,0.9873,0.9665,0.9967
7616,454,564.7561,572.0000,0.9873,0.9665,0.9967
7617,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7618,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7619,454,564.7561,572.0000,0.9873,0.9665,0.9967
7620,454,564.7561,572.0000,0.9873,0.9665,0.9967
7621,454,564.7561,572.0000,0.9873,0.9665,0.9967
7622,454,564.7561,572.0000,0.9873,0.9665,0.9967
7623,454,564.7561,572.0000,0.9873,0.9665,0.9967
7624,454,564.7561,572.0000,0.9873,0.9665,0.9967
7625,454,564.7561,572.0000,0.9873,0.9665,0.9967
7626,454,564.7561,572.0000,0.9873,0.9665,0.9967
7627,454,564.7561,572.0000,0.9873,0.9665,0.9967
7628,454,564.7561,572.0000,0.9873,0.9665,0.9967
7629,454,564.7561,572.0000,0.9873,0.9665,0.9967
7630,454,564.7561,572.0000,0.9873,0.9665,0.9967
7631,453,200.7095,204.0000,0.9839,0.9626,0.9946
7632,453,200.7095,204.0000,0.9839,0.9626,0.9946
7633,454,564.7561,572.0000,0.9873,0.9665,0.9967
7634,454,564.7561,572.0000,0.9873,0.9665,0.9967
7635,454,564.7561,572.0000,0.9873,0.9665,0.9967
7636,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7637,454,564.7561,572.0000,0.9873,0.9665,0.9967
7638,454,564.7561,572.0000,0.9873,0.9665,0.9967
7639,454,564.7561,572.0000,0.9873,0.9665,0.9967
7640,454,564.7561,572.0000,0.9873,0.9665,0.9967
7641,454,564.7561,572.0000,0.9873,0.9665,0.9967
7642,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7643,454,564.7561,572.0000,0.9873,0.9665,0.9967
7644,454,564.7561,572.0000,0.9873,0.9665,0.9967
7645,454,564.7561,572.0000,0.9873,0.9665,0.9967
7646,454,564.7561,572.0000,0.9873,0.9665,0.9967
7647,454,564.7561,572.0000,0.9873,0.9665,0.9967
7648,454,564.7561,572.0000,0.9873,0.9665,0.9967
7649,469,35.5709,36.0000,0.9881,0.9787,0.9944
7650,469,35.5709,36.0000,0.9881,0.9787,0.9944
7651,453,200.7095,204.0000,0.9839,0.9626,0.9946
7652,453,200.7095,204.0000,0.9839,0.9626,0.9946
7653,469,35.5709,36.0000,0.9881,0.9787,0.9944
7654,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7655,469,35.5709,36.0000,0.9881,0.9787,0.9944
7656,469,35.5709,36.0000,0.9881,0.9787,0.9944
7657,453,200.7095,204.0000,0.9839,0.9626,0.9946
7658,453,200.7095,204.0000,0.9839,0.9626,0.9946
7659,453,200.7095,204.0000,0.9839,0.9626,0.9946
7660,453,200.7095,204.0000,0.9839,0.9626,0.9946
7661,453,200.7095,204.0000,0.9839,0.9626,0.9946
7662,453,200.7095,204.0000,0.9839,0.9626,0.9946
7663,453,200.7095,204.0000,0.9839,0.9626,0.9946
7664,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7665,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7666,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7667,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7668,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7669,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7670,453,200.7095,204.0000,0.9839,0.9626,0.9946
7671,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7672,453,200.7095,204.0000,0.9839,0.9626,0.9946
7673,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7674,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7675,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7676,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7677,451,4652.6802,4714.0000,0.9870,0.9604,0.9985
7678,181,2803.4585,2844.0000,0.9857,0.9655,0.9969
7679,471,244.3356,248.0000,0.9852,0.9672,0.9965
7680,471,244.3356,248.0000,0.9852,0.9672,0.9965
7681,472,3.9826,4.0000,0.9957,0.9957,0.9957
7682,472,3.9826,4.0000,0.9957,0.9957,0.9957
7683,473,48.9339,50.0000,0.9787,0.9643,0.9932
7684,474,84.3972,86.0000,0.9814,0.9602,0.9947
7685,475,17.6540,18.0000,0.9808,0.9650,0.9949
7686,474,84.3972,86.0000,0.9814,0.9602,0.9947
7687,474,84.3972,86.0000,0.9814,0.9602,0.9947
7688,476,11.8954,12.0000,0.9913,0.9862,0.9940
7689,476,11.8954,12.0000,0.9913,0.9862,0.9940
7690,476,11.8954,12.0000,0.9913,0.9862,0.9940
7691,473,48.9339,50.0000,0.9787,0.9643,0.9932
7692,473,48.9339,50.0000,0.9787,0.9643,0.9932
7693,473,48.9339,50.0000,0.9787,0.9643,0.9932
7694,473,48.9339,50.0000,0.9787,0.9643,0.9932
7695,473,48.9339,50.0000,0.9787,0.9643,0.9932
7696,473,48.9339,50.0000,0.9787,0.9643,0.9932
7697,473,48.9339,50.0000,0.9787,0.9643,0.9932
7698,473,48.9339,50.0000,0.9787,0.9643,0.9932
7699,477,11.8683,12.0000,0.9890,0.9836,0.9948
7700,478,39.0254,40.0000,0.9756,0.9625,0.9918
7701,478,39.0254,40.0000,0.9756,0.9625,0.9918
7702,477,11.8683,12.0000,0.9890,0.9836,0.9948
7703,477,11.8683,12.0000,0.9890,0.9836,0.9948
7704,471,244.3356,248.0000,0.9852,0.9672,0.9965
7705,479,23.5333,24.0000,0.9806,0.9666,0.9943
7706,479,23.5333,24.0000,0.9806,0.9666,0.9943
7707,479,23.5333,24.0000,0.9806,0.9666,0.9943
7708,480,247.5363,252.0000,0.9823,0.9602,0.9956
7709,481,86.1285,88.0000,0.9787,0.9602,0.9941
7710,481,86.1285,88.0000,0.9787,0.9602,0.9941
7711,482,29.4173,30.0000,0.9806,0.9643,0.9916
7712,482,29.4173,30.0000,0.9806,0.9643,0.9916
7713,479,23.5333,24.0000,0.9806,0.9666,0.9943
7714,480,247.5363,252.0000,0.9823,0.9602,0.9956
7715,479,23.5333,24.0000,0.9806,0.9666,0.9943
7716,479,23.5333,24.0000,0.9806,0.9666,0.9943
7717,478,39.0254,40.0000,0.9756,0.9625,0.9918
7718,482,29.4173,30.0000,0.9806,0.9643,0.9916
7719,482,29.4173,30.0000,0.9806,0.9643,0.9916
7720,482,29.4173,30.0000,0.9806,0.9643,0.9916
7721,480,247.5363,252.0000,0.9823,0.9602,0.9956
7722,481,86.1285,88.0000,0.9787,0.9602,0.9941
7723,481,86.1285,88.0000,0.9787,0.9602,0.9941
7724,481,86.1285,88.0000,0.9787,0.9602,0.9941
7725,481,86.1285,88.0000,0.9787,0.9602,0.9941
7726,481,86.1285,88.0000,0.9787,0.9602,0.9941
7727,480,247.5363,252.0000,0.9823,0.9602,0.9956
7728,481,86.1285,88.0000,0.9787,0.9602,0.9941
7729,482,29.4173,30.0000,0.9806,0.9643,0.9916
7730,482,29.4173,30.0000,0.9806,0.9643,0.9916
7731,482,29.4173,30.0000,0.9806,0.9643,0.9916
7732,483,15.8473,16.0000,0.9905,0.9846,0.9930
7733,483,15.8473,16.0000,0.9905,0.9846,0.9930
7734,484,13.6133,14.0000,0.9724,0.9638,0.9765
7735,484,13.6133,14.0000,0.9724,0.9638,0.9765
7736,481,86.1285,88.0000,0.9787,0.9602,0.9941
7737,481,86.1285,88.0000,0.9787,0.9602,0.9941
7738,481,86.1285,88.0000,0.9787,0.9602,0.9941
7739,485,49.0369,50.0000,0.9807,0.9629,0.9953
7740,486,35.4239,36.0000,0.9840,0.9619,0.9956
7741,485,49.0369,50.0000,0.9807,0.9629,0.9953
7742,485,49.0369,50.0000,0.9807,0.9629,0.9953
7743,487,23.5483,24.0000,0.9812,0.9702,0.9924
7744,487,23.5483,24.0000,0.9812,0.9702,0.9924
7745,488,11.7152,12.0000,0.9763,0.9691,0.9806
7746,488,11.7152,12.0000,0.9763,0.9691,0.9806
7747,488,11.7152,12.0000,0.9763,0.9691,0.9806
